storageLink,entity,entity_type,mid,wikipedia_url,entity_mention,begin_offset,mention_sentiment_magnitude,mention_sentiment_score,mention_type,entity_salience,entity_sentiment_magnitude,entity_sentiment_score,entity_lemma,entity_lemma_lower,dbpedia_type,wikidata_type,all_dbpedia_types,all_wikidata_types,WordNet Type,type_v1,type_v2,type_v3
NYFtUXes9qs,Jessica ghawi,PERSON,,,Jessica ghawi,59,0.20000000298023224,0.20000000298023224,PROPER,0.5986990928649902,6.5999999046325675,0.30000001192092896,Jessica ghawi,jessica ghawi,,,,,,PERSON,PERSON,PERSON
NYFtUXes9qs,Jessica ghawi,PERSON,,,sportscaster,87,0.5,0.5,COMMON,0.5986990928649902,6.5999999046325675,0.30000001192092896,Jessica ghawi,jessica ghawi,,,,,,PERSON,PERSON,PERSON
NYFtUXes9qs,name,OTHER,,,name,10,0.20000000298023224,0.20000000298023224,COMMON,0.06099846586585045,0.30000001192092896,0.10000000149011612,name,name,,,,,"ORGANIZATION, PERSON",OTHER,OTHER,OTHER
NYFtUXes9qs,tragedy,EVENT,,,tragedy,47,0.30000001192092896,-0.30000001192092896,COMMON,0.019130263477563855,0.30000001192092896,-0.30000001192092896,tragedy,tragedy,,,,,EVENT,EVENT,EVENT,EVENT
NYFtUXes9qs,hope,OTHER,,,hope,212,0.0,0.0,COMMON,0.019130263477563855,0.0,0.0,hope,hope,,,,,PERSON,OTHER,OTHER,OTHER
NYFtUXes9qs,co-workers,PERSON,,,co-workers,181,0.0,0.0,COMMON,0.019130263477563855,0.0,0.0,co-worker,co-worker,,,,,PERSON,PERSON,PERSON,PERSON
