storageLink,entity,entity_type,mid,wikipedia_url,entity_mention,begin_offset,mention_sentiment_magnitude,mention_sentiment_score,mention_type,entity_salience,entity_sentiment_magnitude,entity_sentiment_score,entity_lemma,entity_lemma_lower,dbpedia_type,wikidata_type,all_dbpedia_types,all_wikidata_types,WordNet Type,type_v1,type_v2,type_v3
4v6_uHrvYWo,billionaire class,OTHER,,,billionaire class,350,0.10000000149011612,-0.10000000149011612,COMMON,0.04334310442209244,0.20000000298023224,-0.10000000149011612,billionaire class,billionaire class,OTHER,OTHER,,OTHER,,OTHER,OTHER,OTHER
4v6_uHrvYWo,percent,OTHER,,,percent,380,0.20000000298023224,-0.20000000298023224,COMMON,0.0231340229511261,0.20000000298023224,-0.20000000298023224,percent,percent,OTHER,OTHER,,"Thing, Movie",,OTHER,OTHER,OTHER
4v6_uHrvYWo,South Carolina,LOCATION,/m/06yxd,https://en.wikipedia.org/wiki/South_Carolina,South Carolina,1051,0.0,0.0,PROPER,0.00992815662175417,0.10000000149011612,0.0,South Carolina,south carolina,OTHER,LOCATION,,"AdministrativeArea, Place, Thing",LOCATION,LOCATION,LOCATION,LOCATION
4v6_uHrvYWo,South Carolina,LOCATION,/m/06yxd,https://en.wikipedia.org/wiki/South_Carolina,South Carolina,1089,0.0,0.0,PROPER,0.00992815662175417,0.10000000149011612,0.0,South Carolina,south carolina,OTHER,LOCATION,,"AdministrativeArea, Place, Thing",LOCATION,LOCATION,LOCATION,LOCATION
