storageLink,label,time_offset,confidence,type,label_entity_id,type_id,WordNet Type Type,WordNet Type,label_lemma,label_lemma_lower,dbpedia_type,wikidata_type,all_dbpedia_types,all_wikidata_types,type_v1,type_v2,type_v3,type_v4,type_v5
zSsnGkNRAlE,font,34.0,0.6489555835723877,software,/m/03gq5hm,/m/01mf0,OTHER,,font,font,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,font,35.0,0.608404815196991,software,/m/03gq5hm,/m/01mf0,OTHER,,font,font,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,font,36.0,0.6599448919296265,software,/m/03gq5hm,/m/01mf0,OTHER,,font,font,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,font,37.0,0.6547124981880188,software,/m/03gq5hm,/m/01mf0,OTHER,,font,font,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,font,38.0,0.6322617530822754,software,/m/03gq5hm,/m/01mf0,OTHER,,font,font,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,font,39.0,0.6294667720794678,software,/m/03gq5hm,/m/01mf0,OTHER,,font,font,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,font,40.0,0.6583442687988281,software,/m/03gq5hm,/m/01mf0,OTHER,,font,font,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,font,41.0,0.6578056812286377,software,/m/03gq5hm,/m/01mf0,OTHER,,font,font,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,font,42.0,0.6814045906066895,software,/m/03gq5hm,/m/01mf0,OTHER,,font,font,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,pc game,34.0,0.4308507442474365,software,/m/04tr8s,/m/01mf0,OTHER,,pc game,pc game,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,pc game,35.0,0.4442587494850159,software,/m/04tr8s,/m/01mf0,OTHER,,pc game,pc game,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,pc game,36.0,0.5844910740852356,software,/m/04tr8s,/m/01mf0,OTHER,,pc game,pc game,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,pc game,39.0,0.5498981475830078,software,/m/04tr8s,/m/01mf0,OTHER,,pc game,pc game,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,pc game,40.0,0.5435554385185242,software,/m/04tr8s,/m/01mf0,OTHER,,pc game,pc game,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,pc game,42.0,0.5172125101089478,software,/m/04tr8s,/m/01mf0,OTHER,,pc game,pc game,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,gambling,35.0,0.4667944610118866,games,/m/034dj,/m/03bt1gh,OTHER,,gamble,gamble,OTHER,,http://dbpedia.org/ontology/Company,,games,games,EVENT,games,EVENT
zSsnGkNRAlE,gambling,36.0,0.6584983468055725,games,/m/034dj,/m/03bt1gh,OTHER,,gamble,gamble,OTHER,,http://dbpedia.org/ontology/Company,,games,games,EVENT,games,EVENT
zSsnGkNRAlE,gambling,39.0,0.4284120202064514,games,/m/034dj,/m/03bt1gh,OTHER,,gamble,gamble,OTHER,,http://dbpedia.org/ontology/Company,,games,games,EVENT,games,EVENT
zSsnGkNRAlE,gambling,40.0,0.6638222932815552,games,/m/034dj,/m/03bt1gh,OTHER,,gamble,gamble,OTHER,,http://dbpedia.org/ontology/Company,,games,games,EVENT,games,EVENT
zSsnGkNRAlE,stage,34.0,0.6165928244590759,location,/m/04_5hy,/m/078x4m,OTHER,LOCATION,stage,stage,OTHER,,,,LOCATION,location,location,location,LOCATION
zSsnGkNRAlE,stage,37.0,0.6083536148071289,location,/m/04_5hy,/m/078x4m,OTHER,LOCATION,stage,stage,OTHER,,,,LOCATION,location,location,location,LOCATION
zSsnGkNRAlE,stage,38.0,0.6595240831375122,location,/m/04_5hy,/m/078x4m,OTHER,LOCATION,stage,stage,OTHER,,,,LOCATION,location,location,location,LOCATION
zSsnGkNRAlE,stage,41.0,0.5666235089302063,location,/m/04_5hy,/m/078x4m,OTHER,LOCATION,stage,stage,OTHER,,,,LOCATION,location,location,location,LOCATION
zSsnGkNRAlE,stage,42.0,0.5947685241699219,location,/m/04_5hy,/m/078x4m,OTHER,LOCATION,stage,stage,OTHER,,,,LOCATION,location,location,location,LOCATION
zSsnGkNRAlE,music artist,37.0,0.4154120683670044,person,/m/0fq0t_c,/m/01g317,OTHER,,music artist,music artist,OTHER,,,,person,person,person,person,OTHER
zSsnGkNRAlE,music artist,41.0,0.4666239023208618,person,/m/0fq0t_c,/m/01g317,OTHER,,music artist,music artist,OTHER,,,,person,person,person,person,OTHER
zSsnGkNRAlE,music artist,42.0,0.4072401821613312,person,/m/0fq0t_c,/m/01g317,OTHER,,music artist,music artist,OTHER,,,,person,person,person,person,OTHER
zSsnGkNRAlE,official,36.0,0.466973602771759,person,/m/035y33,/m/01g317,OTHER,PERSON,official,official,OTHER,,,,person,person,person,person,OTHER
zSsnGkNRAlE,official,40.0,0.4366339445114136,person,/m/035y33,/m/01g317,OTHER,PERSON,official,official,OTHER,,,,person,person,person,person,OTHER
zSsnGkNRAlE,disc jockey,41.0,0.4613317251205444,entertainment,/m/02dsz,/m/02jjt,OTHER,PERSON,disc jockey,disc jockey,PERSON,,http://dbpedia.org/ontology/Person,,entertainment,entertainment,EVENT,entertainment,EVENT
zSsnGkNRAlE,brand,34.0,0.6018841862678528,none,/m/01cd9,none,OTHER,,brand,brand,OTHER,,,,none,none,none,none,OTHER
zSsnGkNRAlE,brand,35.0,0.5855762362480164,none,/m/01cd9,none,OTHER,,brand,brand,OTHER,,,,none,none,none,none,OTHER
zSsnGkNRAlE,brand,36.0,0.602605938911438,none,/m/01cd9,none,OTHER,,brand,brand,OTHER,,,,none,none,none,none,OTHER
zSsnGkNRAlE,brand,37.0,0.5781228542327881,none,/m/01cd9,none,OTHER,,brand,brand,OTHER,,,,none,none,none,none,OTHER
zSsnGkNRAlE,brand,38.0,0.5914182066917419,none,/m/01cd9,none,OTHER,,brand,brand,OTHER,,,,none,none,none,none,OTHER
zSsnGkNRAlE,brand,39.0,0.5916467905044556,none,/m/01cd9,none,OTHER,,brand,brand,OTHER,,,,none,none,none,none,OTHER
zSsnGkNRAlE,brand,40.0,0.6025046706199646,none,/m/01cd9,none,OTHER,,brand,brand,OTHER,,,,none,none,none,none,OTHER
zSsnGkNRAlE,brand,41.0,0.5954310297966003,none,/m/01cd9,none,OTHER,,brand,brand,OTHER,,,,none,none,none,none,OTHER
zSsnGkNRAlE,brand,42.0,0.6074227094650269,none,/m/01cd9,none,OTHER,,brand,brand,OTHER,,,,none,none,none,none,OTHER
zSsnGkNRAlE,film,34.0,0.4830720126628876,entertainment,/m/02vxn,/m/02jjt,OTHER,,film,film,OTHER,,http://dbpedia.org/ontology/TelevisionShow,,entertainment,entertainment,EVENT,entertainment,EVENT
zSsnGkNRAlE,film,35.0,0.4315911233425141,entertainment,/m/02vxn,/m/02jjt,OTHER,,film,film,OTHER,,http://dbpedia.org/ontology/TelevisionShow,,entertainment,entertainment,EVENT,entertainment,EVENT
zSsnGkNRAlE,film,36.0,0.5260452032089233,entertainment,/m/02vxn,/m/02jjt,OTHER,,film,film,OTHER,,http://dbpedia.org/ontology/TelevisionShow,,entertainment,entertainment,EVENT,entertainment,EVENT
zSsnGkNRAlE,film,37.0,0.4334311187267304,entertainment,/m/02vxn,/m/02jjt,OTHER,,film,film,OTHER,,http://dbpedia.org/ontology/TelevisionShow,,entertainment,entertainment,EVENT,entertainment,EVENT
zSsnGkNRAlE,film,38.0,0.4327293634414673,entertainment,/m/02vxn,/m/02jjt,OTHER,,film,film,OTHER,,http://dbpedia.org/ontology/TelevisionShow,,entertainment,entertainment,EVENT,entertainment,EVENT
zSsnGkNRAlE,film,39.0,0.4750761687755585,entertainment,/m/02vxn,/m/02jjt,OTHER,,film,film,OTHER,,http://dbpedia.org/ontology/TelevisionShow,,entertainment,entertainment,EVENT,entertainment,EVENT
zSsnGkNRAlE,film,40.0,0.5651267170906067,entertainment,/m/02vxn,/m/02jjt,OTHER,,film,film,OTHER,,http://dbpedia.org/ontology/TelevisionShow,,entertainment,entertainment,EVENT,entertainment,EVENT
zSsnGkNRAlE,film,41.0,0.4711413085460663,entertainment,/m/02vxn,/m/02jjt,OTHER,,film,film,OTHER,,http://dbpedia.org/ontology/TelevisionShow,,entertainment,entertainment,EVENT,entertainment,EVENT
zSsnGkNRAlE,film,42.0,0.5283107757568359,entertainment,/m/02vxn,/m/02jjt,OTHER,,film,film,OTHER,,http://dbpedia.org/ontology/TelevisionShow,,entertainment,entertainment,EVENT,entertainment,EVENT
zSsnGkNRAlE,song,34.0,0.7224897146224976,music,/m/074ft,/m/04rlf,OTHER,"EVENT, ORGANIZATION",song,song,OTHER,,http://dbpedia.org/ontology/Book,,music,music,music,music,OTHER
zSsnGkNRAlE,song,35.0,0.7034899592399597,music,/m/074ft,/m/04rlf,OTHER,"EVENT, ORGANIZATION",song,song,OTHER,,http://dbpedia.org/ontology/Book,,music,music,music,music,OTHER
zSsnGkNRAlE,song,36.0,0.6660976409912109,music,/m/074ft,/m/04rlf,OTHER,"EVENT, ORGANIZATION",song,song,OTHER,,http://dbpedia.org/ontology/Book,,music,music,music,music,OTHER
zSsnGkNRAlE,song,37.0,0.7763326168060303,music,/m/074ft,/m/04rlf,OTHER,"EVENT, ORGANIZATION",song,song,OTHER,,http://dbpedia.org/ontology/Book,,music,music,music,music,OTHER
zSsnGkNRAlE,song,38.0,0.7394564747810364,music,/m/074ft,/m/04rlf,OTHER,"EVENT, ORGANIZATION",song,song,OTHER,,http://dbpedia.org/ontology/Book,,music,music,music,music,OTHER
zSsnGkNRAlE,song,39.0,0.7012378573417664,music,/m/074ft,/m/04rlf,OTHER,"EVENT, ORGANIZATION",song,song,OTHER,,http://dbpedia.org/ontology/Book,,music,music,music,music,OTHER
zSsnGkNRAlE,song,40.0,0.6488272547721863,music,/m/074ft,/m/04rlf,OTHER,"EVENT, ORGANIZATION",song,song,OTHER,,http://dbpedia.org/ontology/Book,,music,music,music,music,OTHER
zSsnGkNRAlE,song,41.0,0.7857447266578674,music,/m/074ft,/m/04rlf,OTHER,"EVENT, ORGANIZATION",song,song,OTHER,,http://dbpedia.org/ontology/Book,,music,music,music,music,OTHER
zSsnGkNRAlE,song,42.0,0.734413743019104,music,/m/074ft,/m/04rlf,OTHER,"EVENT, ORGANIZATION",song,song,OTHER,,http://dbpedia.org/ontology/Book,,music,music,music,music,OTHER
zSsnGkNRAlE,computer wallpaper,35.0,0.4924111664295197,software,/m/03w43x,/m/01mf0,OTHER,,computer wallpaper,computer wallpaper,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,computer wallpaper,36.0,0.5023592710494995,software,/m/03w43x,/m/01mf0,OTHER,,computer wallpaper,computer wallpaper,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,computer wallpaper,37.0,0.5134192705154419,software,/m/03w43x,/m/01mf0,OTHER,,computer wallpaper,computer wallpaper,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,computer wallpaper,39.0,0.5087261795997621,software,/m/03w43x,/m/01mf0,OTHER,,computer wallpaper,computer wallpaper,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,computer wallpaper,40.0,0.4676357805728912,software,/m/03w43x,/m/01mf0,OTHER,,computer wallpaper,computer wallpaper,OTHER,,,,software,software,software,software,OTHER
zSsnGkNRAlE,computer wallpaper,41.0,0.5121366977691649,software,/m/03w43x,/m/01mf0,OTHER,,computer wallpaper,computer wallpaper,OTHER,,,,software,software,software,software,OTHER
