storageLink,entity,entity_type,mid,wikipedia_url,entity_mention,begin_offset,mention_sentiment_magnitude,mention_sentiment_score,mention_type,entity_salience,entity_sentiment_magnitude,entity_sentiment_score,entity_lemma,entity_lemma_lower,dbpedia_type,wikidata_type,all_dbpedia_types,all_wikidata_types,WordNet Type,type_v1,type_v2,type_v3
NYFtUXes9qs,Jessica ghawi,PERSON,,,Jessica ghawi,59,0.20000000298023224,0.20000000298023224,PROPER,0.5986990928649902,6.5999999046325675,0.30000001192092896,Jessica ghawi,jessica ghawi,,,,,,PERSON,PERSON,PERSON
NYFtUXes9qs,Jessica ghawi,PERSON,,,sportscaster,87,0.5,0.5,COMMON,0.5986990928649902,6.5999999046325675,0.30000001192092896,Jessica ghawi,jessica ghawi,,,,,,PERSON,PERSON,PERSON
NYFtUXes9qs,Jessica ghawi,PERSON,,,girl,412,0.8999999761581421,0.8999999761581421,COMMON,0.5986990928649902,6.5999999046325675,0.30000001192092896,Jessica ghawi,jessica ghawi,,,,,,PERSON,PERSON,PERSON
NYFtUXes9qs,name,OTHER,,,name,10,0.20000000298023224,0.20000000298023224,COMMON,0.06099846586585045,0.30000001192092896,0.10000000149011612,name,name,,,,,"ORGANIZATION, PERSON",OTHER,OTHER,OTHER
NYFtUXes9qs,friends,PERSON,,,friends,162,0.10000000149011612,0.10000000149011612,COMMON,0.05421314761042595,0.20000000298023224,0.10000000149011612,friend,friend,,,,,PERSON,PERSON,PERSON,PERSON
NYFtUXes9qs,Matt mcquinn,PERSON,,,Matt mcquinn,1154,0.0,0.0,PROPER,0.03779755905270577,1.2999999523162842,-0.10000000149011612,Matt mcquinn,matt mcquinn,,,,,,PERSON,PERSON,PERSON
NYFtUXes9qs,Alex,PERSON,,,Alex,914,0.20000000298023224,0.20000000298023224,PROPER,0.028504764661192894,1.2999999523162842,0.10000000149011612,Alex,alex,,,,,,PERSON,PERSON,PERSON
NYFtUXes9qs,mall shooting,EVENT,,,mall shooting,123,0.10000000149011612,-0.10000000149011612,COMMON,0.023801447823643684,0.10000000149011612,-0.10000000149011612,mall shooting,mall shooting,,,,,,EVENT,EVENT,EVENT
NYFtUXes9qs,family,PERSON,,,family,827,0.0,0.0,COMMON,0.022007029503583908,0.20000000298023224,0.0,family,family,,,,,"ORGANIZATION, PERSON",PERSON,PERSON,PERSON
NYFtUXes9qs,family,PERSON,,,family,1351,0.10000000149011612,0.10000000149011612,COMMON,0.022007029503583908,0.20000000298023224,0.0,family,family,,,,,"ORGANIZATION, PERSON",PERSON,PERSON,PERSON
NYFtUXes9qs,hope,OTHER,,,hope,212,0.0,0.0,COMMON,0.019130263477563855,0.0,0.0,hope,hope,,,,,PERSON,OTHER,OTHER,OTHER
NYFtUXes9qs,tragedy,EVENT,,,tragedy,47,0.30000001192092896,-0.30000001192092896,COMMON,0.019130263477563855,0.30000001192092896,-0.30000001192092896,tragedy,tragedy,,,,,EVENT,EVENT,EVENT,EVENT
NYFtUXes9qs,co-workers,PERSON,,,co-workers,181,0.0,0.0,COMMON,0.019130263477563855,0.0,0.0,co-worker,co-worker,,,,,PERSON,PERSON,PERSON,PERSON
NYFtUXes9qs,Alex Sullivan,PERSON,,,Alex Sullivan,718,0.0,0.0,PROPER,0.012010734528303143,1.399999976158142,0.0,Alex Sullivan,alex sullivan,,,,,,PERSON,PERSON,PERSON
NYFtUXes9qs,Alex Sullivan,PERSON,,,Sullivan,851,0.10000000149011612,-0.10000000149011612,PROPER,0.012010734528303143,1.399999976158142,0.0,Alex Sullivan,alex sullivan,,,,,,PERSON,PERSON,PERSON
NYFtUXes9qs,Canada,LOCATION,/m/0d060g,https://en.wikipedia.org/wiki/Canada,Canada,140,0.0,0.0,PROPER,0.011366363614797592,0.0,0.0,Canada,canada,,,,,LOCATION,LOCATION,LOCATION,LOCATION
NYFtUXes9qs,spirits,OTHER,,,spirits,345,0.8999999761581421,0.8999999761581421,COMMON,0.008851045742630959,1.8999999761581416,0.8999999761581421,spirit,spirit,,,,,PERSON,OTHER,OTHER,OTHER
NYFtUXes9qs,birthday,EVENT,,,birthday,752,0.5,0.5,COMMON,0.0051261056214571,0.5,0.5,birthday,birthday,,,,,,EVENT,EVENT,EVENT
NYFtUXes9qs,family,PERSON,,,family,860,0.20000000298023224,-0.20000000298023224,COMMON,0.0044200425036251545,0.20000000298023224,-0.20000000298023224,family,family,,,,,"ORGANIZATION, PERSON",PERSON,PERSON,PERSON
NYFtUXes9qs,one,OTHER,,,one,325,0.8999999761581421,0.8999999761581421,COMMON,0.003957074135541916,0.8999999761581421,0.8999999761581421,one,one,,,,,,OTHER,OTHER,OTHER
NYFtUXes9qs,red hair,OTHER,,,red hair,307,0.10000000149011612,0.10000000149011612,COMMON,0.0034887322690337896,0.10000000149011612,0.10000000149011612,red hair,red hair,,,,,,OTHER,OTHER,OTHER
NYFtUXes9qs,victims,PERSON,,,victims,628,0.10000000149011612,0.10000000149011612,COMMON,0.003112937556579709,0.10000000149011612,0.10000000149011612,victim,victim,,,,,PERSON,PERSON,PERSON,PERSON
NYFtUXes9qs,family,PERSON,,,family,900,0.10000000149011612,0.10000000149011612,COMMON,0.003057567635551095,0.10000000149011612,0.10000000149011612,family,family,,,,,"ORGANIZATION, PERSON",PERSON,PERSON,PERSON
NYFtUXes9qs,family,PERSON,,,family,980,0.0,0.0,COMMON,0.0030542996246367693,0.0,0.0,family,family,,,,,"ORGANIZATION, PERSON",PERSON,PERSON,PERSON
NYFtUXes9qs,shooter,PERSON,,,shooter,709,0.0,0.0,COMMON,0.0029345415532588963,0.0,0.0,shooter,shooter,,,,,PERSON,PERSON,PERSON,PERSON
NYFtUXes9qs,organization,ORGANIZATION,,,organization,1645,0.10000000149011612,-0.10000000149011612,COMMON,0.002876377897337079,0.10000000149011612,0.0,organization,organization,,,,,ORGANIZATION,ORGANIZATION,ORGANIZATION,ORGANIZATION
NYFtUXes9qs,birthday,EVENT,,,birthday,1006,0.10000000149011612,0.10000000149011612,COMMON,0.002667308785021305,0.10000000149011612,0.10000000149011612,birthday,birthday,,,,,,EVENT,EVENT,EVENT
NYFtUXes9qs,kind,OTHER,,,kind,430,0.6000000238418579,0.6000000238418579,COMMON,0.00254403124563396,0.6000000238418579,0.6000000238418579,kind,kind,,,,,,OTHER,OTHER,OTHER
NYFtUXes9qs,friends,PERSON,,,friends,968,0.0,0.0,COMMON,0.002447352511808276,0.0,0.0,friend,friend,,,,,PERSON,PERSON,PERSON,PERSON
NYFtUXes9qs,movie,WORK_OF_ART,,,movie,778,0.10000000149011612,0.10000000149011612,COMMON,0.002348306588828564,0.10000000149011612,0.10000000149011612,movie,movie,,,,,,WORK_OF_ART,WORK_OF_ART,EVENT
NYFtUXes9qs,person,PERSON,,,person,438,0.699999988079071,0.699999988079071,COMMON,0.002334223361685872,0.699999988079071,0.699999988079071,person,person,,,,,,PERSON,PERSON,PERSON
NYFtUXes9qs,brother,PERSON,,,brother,572,0.0,0.0,COMMON,0.0023226139601320037,0.0,0.0,brother,brother,,,,,PERSON,PERSON,PERSON,PERSON
NYFtUXes9qs,victims,PERSON,,,victims,1447,0.0,0.0,COMMON,0.0021608707029372454,0.0,0.0,victim,victim,,,,,PERSON,PERSON,PERSON,PERSON
NYFtUXes9qs,member,PERSON,,,member,884,0.0,0.0,COMMON,0.002152089960873127,0.0,0.0,member,member,,,,,"PERSON, ORGANIZATION",PERSON,PERSON,PERSON
NYFtUXes9qs,page,OTHER,,,page,1045,0.10000000149011612,0.10000000149011612,COMMON,0.0021497884299606085,0.10000000149011612,0.10000000149011612,page,page,,,,,PERSON,OTHER,OTHER,OTHER
NYFtUXes9qs,love,OTHER,,,love,949,0.8000000119209291,0.8000000119209291,COMMON,0.0021497884299606085,0.8000000119209291,0.8000000119209291,love,love,,,,,PERSON,OTHER,OTHER,OTHER
NYFtUXes9qs,rest,OTHER,,,rest,1422,0.0,0.0,COMMON,0.00213909475132823,0.0,0.0,rest,rest,,,,,,OTHER,OTHER,OTHER
NYFtUXes9qs,victims,PERSON,,,victims,1533,0.0,0.0,COMMON,0.0018631140701472761,0.0,0.0,victim,victim,,,,,PERSON,PERSON,PERSON,PERSON
NYFtUXes9qs,names,OTHER,,,names,1434,0.0,0.0,COMMON,0.001835195114836097,0.0,0.0,name,name,,,,,"ORGANIZATION, PERSON",OTHER,OTHER,OTHER
NYFtUXes9qs,information,OTHER,,,information,1627,0.0,0.0,COMMON,0.0017546702874824405,0.0,0.0,information,information,,,,,ORGANIZATION,OTHER,OTHER,OTHER
