storageLink,entity,entity_type,mid,wikipedia_url,entity_mention,begin_offset,mention_sentiment_magnitude,mention_sentiment_score,mention_type,entity_salience,entity_sentiment_magnitude,entity_sentiment_score,WordNet Type Type,WordNet Type,entity_lemma,entity_lemma_lower,dbpedia_type,wikidata_type,all_dbpedia_types,all_wikidata_types,type_v1,type_v2,type_v3
zSsnGkNRAlE,Nobody,PERSON,none,none,Nobody,730,0.10000000149011612,-0.10000000149011612,COMMON,0.009174713864922523,0.10000000149011612,-0.10000000149011612,OTHER,PERSON,Nobody,nobody,OTHER,OTHER,,"MusicGroup, Thing",PERSON,PERSON,PERSON
zSsnGkNRAlE,nobody,PERSON,none,none,nobody,492,0.699999988079071,-0.699999988079071,COMMON,0.00828474760055542,0.699999988079071,-0.699999988079071,OTHER,PERSON,nobody,nobody,OTHER,OTHER,,"MusicGroup, Thing",PERSON,PERSON,PERSON
zSsnGkNRAlE,Nobody,PERSON,none,none,Nobody,477,0.699999988079071,-0.699999988079071,COMMON,0.00828474760055542,0.699999988079071,-0.699999988079071,OTHER,PERSON,Nobody,nobody,OTHER,OTHER,,"MusicGroup, Thing",PERSON,PERSON,PERSON
zSsnGkNRAlE,everybody,PERSON,none,none,everybody,363,0.30000001192092896,-0.30000001192092896,COMMON,0.00798728596419096,0.30000001192092896,-0.30000001192092896,OTHER,,everybody,everybody,OTHER,OTHER,,"MusicAlbum, Thing, TVSeries",PERSON,PERSON,PERSON
zSsnGkNRAlE,work,OTHER,none,none,work,549,0.0,0.0,COMMON,0.0078101358376443395,0.0,0.0,OTHER,,work,work,OTHER,OTHER,,OTHER,OTHER,OTHER,OTHER
zSsnGkNRAlE,Hiatus,OTHER,none,none,Hiatus,589,0.0,0.0,COMMON,0.007797332480549812,0.0,0.0,OTHER,EVENT,Hiatus,hiatus,OTHER,PERSON,,"MusicGroup, Thing, Person",OTHER,OTHER,OTHER
zSsnGkNRAlE,No one,PERSON,none,none,No one,597,0.5,-0.5,COMMON,0.0063163149170577535,0.5,-0.5,OTHER,,No one,no one,OTHER,OTHER,,"Thing, Movie",PERSON,PERSON,PERSON
zSsnGkNRAlE,Two and a Half Men,WORK_OF_ART,/m/01vnbh,https://en.wikipedia.org/wiki/Two_and_a_Half_Men,Two and a Half Men,213,0.30000001192092896,0.30000001192092896,PROPER,0.006262917537242174,0.4000000059604645,0.10000000149011612,OTHER,,Two and a Half Men,two and a half man,OTHER,OTHER,,"BroadcastChannel, Thing, TVSeries",WORK_OF_ART,WORK_OF_ART,EVENT
zSsnGkNRAlE,Two and a Half Men,WORK_OF_ART,/m/01vnbh,https://en.wikipedia.org/wiki/Two_and_a_Half_Men,Two and a Half Men,785,0.0,0.0,PROPER,0.006262917537242174,0.4000000059604645,0.10000000149011612,OTHER,,Two and a Half Men,two and a half man,OTHER,OTHER,,"BroadcastChannel, Thing, TVSeries",WORK_OF_ART,WORK_OF_ART,EVENT
zSsnGkNRAlE,star,PERSON,none,none,star,777,0.10000000149011612,-0.10000000149011612,COMMON,0.004821133799850941,0.10000000149011612,-0.10000000149011612,OTHER,PERSON,star,star,OTHER,OTHER,http://dbpedia.org/ontology/ArtificialSatellite,OTHER,PERSON,PERSON,PERSON
zSsnGkNRAlE,pace,OTHER,none,none,pace,1139,0.0,0.0,COMMON,0.00426708534359932,0.0,0.0,OTHER,,pace,pace,OTHER,ORGANIZATION,,"Thing, Organization",OTHER,OTHER,OTHER
zSsnGkNRAlE,sitcom,OTHER,none,none,sitcom,1270,0.0,0.0,COMMON,0.0029804266523569822,0.0,0.0,OTHER,,sitcom,sitcom,OTHER,OTHER,http://dbpedia.org/ontology/MusicGenre,"Thing, MusicRecording, Movie",OTHER,OTHER,OTHER
zSsnGkNRAlE,hospital,LOCATION,none,none,hospital,1354,0.10000000149011612,-0.10000000149011612,COMMON,0.002979042939841748,0.10000000149011612,-0.10000000149011612,OTHER,ORGANIZATION,hospital,hospital,OTHER,LOCATION,http://dbpedia.org/ontology/University,"Thing, Place",LOCATION,LOCATION,LOCATION
zSsnGkNRAlE,one,OTHER,none,none,one,856,0.0,0.0,COMMON,0.002373107941821217,0.0,0.0,OTHER,,one,one,OTHER,PERSON,,"Thing, Person",OTHER,OTHER,OTHER
zSsnGkNRAlE,CBS,ORGANIZATION,/m/09d5h,https://en.wikipedia.org/wiki/CBS,CBS,1256,0.0,0.0,PROPER,0.002066926099359989,0.0,0.0,ORGANIZATION,,CBS,cbs,OTHER,ORGANIZATION,,"Corporation, Thing, Organization",ORGANIZATION,ORGANIZATION,ORGANIZATION
zSsnGkNRAlE,man,PERSON,none,none,man,988,0.0,0.0,COMMON,0.001395690138451755,0.0,0.0,OTHER,"PERSON, LOCATION",man,man,PERSON,OTHER,http://dbpedia.org/ontology/Person,OTHER,PERSON,PERSON,PERSON
