storageLink,entity,entity_type,mid,wikipedia_url,entity_mention,begin_offset,mention_sentiment_magnitude,mention_sentiment_score,mention_type,entity_salience,entity_sentiment_magnitude,entity_sentiment_score,entity_lemma,entity_lemma_lower,dbpedia_type,wikidata_type,all_dbpedia_types,all_wikidata_types,WordNet Type,type_v1,type_v2,type_v3
vvOI3dQ5a30,mummy,PERSON,,,mummy,66,0.8999999761581421,-0.8999999761581421,COMMON,0.4800066649913788,1.399999976158142,-0.10000000149011612,mummy,mummy,,,,,PERSON,PERSON,PERSON,PERSON
vvOI3dQ5a30,Mommy,PERSON,/m/0lbxz,https://en.wikipedia.org/wiki/Mother,Mommy,191,0.0,0.0,PROPER,0.11120534688234328,0.30000001192092896,0.0,Mommy,mommy,,,,,PERSON,PERSON,PERSON,PERSON
vvOI3dQ5a30,Mommy,PERSON,/m/0lbxz,https://en.wikipedia.org/wiki/Mother,Mommy,349,0.0,0.0,PROPER,0.11120534688234328,0.30000001192092896,0.0,Mommy,mommy,,,,,PERSON,PERSON,PERSON,PERSON
vvOI3dQ5a30,Mommy,PERSON,/m/0lbxz,https://en.wikipedia.org/wiki/Mother,Mommy,390,0.0,0.0,PROPER,0.11120534688234328,0.30000001192092896,0.0,Mommy,mommy,,,,,PERSON,PERSON,PERSON,PERSON
vvOI3dQ5a30,baby pool,LOCATION,,,baby pool,79,0.0,0.0,COMMON,0.08201965689659119,0.0,0.0,baby pool,baby pool,,,,,,LOCATION,LOCATION,LOCATION
vvOI3dQ5a30,stairs,OTHER,,,stairs,98,0.0,0.0,COMMON,0.08201965689659119,0.0,0.0,stair,stair,,,,,,OTHER,OTHER,OTHER
vvOI3dQ5a30,service,OTHER,,,service,10,0.10000000149011612,0.10000000149011612,COMMON,0.0702255368232727,0.10000000149011612,0.10000000149011612,service,service,,,,,"ORGANIZATION, PERSON",OTHER,OTHER,OTHER
vvOI3dQ5a30,baby,PERSON,,,baby,271,0.0,0.0,COMMON,0.0516626313328743,0.10000000149011612,0.0,baby,baby,,,,,PERSON,PERSON,PERSON,PERSON
vvOI3dQ5a30,baby,PERSON,,,baby,280,0.0,0.0,COMMON,0.0516626313328743,0.10000000149011612,0.0,baby,baby,,,,,PERSON,PERSON,PERSON,PERSON
vvOI3dQ5a30,mommy,OTHER,,,mommy,151,0.0,0.0,COMMON,0.021653102710843086,0.0,0.0,mommy,mommy,,,,,PERSON,OTHER,OTHER,OTHER
vvOI3dQ5a30,mommy,OTHER,,,mommy,290,0.0,0.0,COMMON,0.014595492742955685,0.0,0.0,mommy,mommy,,,,,PERSON,OTHER,OTHER,OTHER
vvOI3dQ5a30,Tummy,OTHER,,,Tummy,299,0.0,0.0,COMMON,0.0102672865614295,0.0,0.0,Tummy,tummy,,,,,,OTHER,OTHER,OTHER
vvOI3dQ5a30,sweetie,OTHER,,,sweetie,312,0.20000000298023224,0.20000000298023224,COMMON,0.010252461768686771,0.20000000298023224,0.20000000298023224,sweetie,sweetie,,,,,PERSON,OTHER,OTHER,OTHER
vvOI3dQ5a30,money,OTHER,,,money,217,0.10000000149011612,0.10000000149011612,COMMON,0.010228710249066351,0.10000000149011612,0.10000000149011612,money,money,,,,,,OTHER,OTHER,OTHER
vvOI3dQ5a30,anything,OTHER,,,anything,226,0.10000000149011612,-0.10000000149011612,COMMON,0.010228710249066351,0.10000000149011612,-0.10000000149011612,anything,anything,,,,,,OTHER,OTHER,OTHER
vvOI3dQ5a30,anywhere,LOCATION,,,anywhere,360,0.0,0.0,COMMON,0.009396512992680071,0.0,0.0,anywhere,anywhere,,,,,,LOCATION,LOCATION,LOCATION
vvOI3dQ5a30,Oh my God,WORK_OF_ART,,,Oh my God,123,0.0,0.0,PROPER,0.00904270354658365,0.0,0.0,Oh my God,oh my god,,,,,,WORK_OF_ART,WORK_OF_ART,EVENT
vvOI3dQ5a30,phone,CONSUMER_GOOD,,,phone,516,0.20000000298023224,0.20000000298023224,COMMON,0.007049622945487498,0.20000000298023224,0.20000000298023224,phone,phone,,,,,,OTHER,OTHER,OTHER
vvOI3dQ5a30,meat breathing,OTHER,,,meat breathing,602,0.20000000298023224,-0.20000000298023224,COMMON,0.005930903367698193,0.20000000298023224,-0.20000000298023224,meat breathing,meat breathing,,,,,,OTHER,OTHER,OTHER
vvOI3dQ5a30,mom,PERSON,,,mom,571,0.0,0.0,COMMON,0.004932309500873089,0.0,0.0,mom,mom,,,,,PERSON,PERSON,PERSON,PERSON
vvOI3dQ5a30,sleep,OTHER,,,sleep,437,0.0,0.0,COMMON,0.003095977706834674,0.0,0.0,sleep,sleep,,,,,,OTHER,OTHER,OTHER
vvOI3dQ5a30,love,OTHER,,,love,481,0.8999999761581421,0.8999999761581421,COMMON,0.003093350911512971,0.8999999761581421,0.8999999761581421,love,love,,,,,PERSON,OTHER,OTHER,OTHER
vvOI3dQ5a30,ambulance,OTHER,,,ambulance,458,0.20000000298023224,0.20000000298023224,COMMON,0.003093350911512971,0.20000000298023224,0.20000000298023224,ambulance,ambulance,,,,,,OTHER,OTHER,OTHER
